"Economy","Code","Region","Income group","Lending category","Other (EMU or HIPC)","countrycode_en.x","countrycode_wb","category","core capacity","recipient","total disbursed","iso3","countrycode_en.y"
"Nauru","NRU","East Asia & Pacific","High income","IBRD",NA,"Nauru","NRU","Prevent","Immunization","Nauru",6713079,"NRU","Nauru"
"Nauru","NRU","East Asia & Pacific","High income","IBRD",NA,"Nauru","NRU","Detect","National Laboratory System","Nauru",85,"NRU","Nauru"
"Nauru","NRU","East Asia & Pacific","High income","IBRD",NA,"Nauru","NRU","Other","Point of Entry (PoE)","Nauru",99974,"NRU","Nauru"
"Nauru","NRU","East Asia & Pacific","High income","IBRD",NA,"Nauru","NRU","Other","Radiation Emergencies","Nauru",12,"NRU","Nauru"
"Nauru","NRU","East Asia & Pacific","High income","IBRD",NA,"Nauru","NRU","Detect","Real Time Surveillance","Nauru",2269,"NRU","Nauru"
"Nauru","NRU","East Asia & Pacific","High income","IBRD",NA,"Nauru","NRU","Respond","Risk Communication","Nauru",99857,"NRU","Nauru"
"Nauru","NRU","East Asia & Pacific","High income","IBRD",NA,"Nauru","NRU","Unspecified","Unspecified","Nauru",9801206,"NRU","Nauru"
"Nauru","NRU","East Asia & Pacific","High income","IBRD",NA,"Nauru","NRU","Detect","Workforce Development","Nauru",102170,"NRU","Nauru"
"Nauru","NRU","East Asia & Pacific","High income","IBRD",NA,"Nauru","NRU","Prevent","Zoonotic Disease","Nauru",1613,"NRU","Nauru"
"New Zealand","NZL","East Asia & Pacific","High income",NA,NA,"New Zealand","NZL","Prevent","Antimicrobial Resistance (AMR)","New Zealand",10935,"NZL","New Zealand"
"New Zealand","NZL","East Asia & Pacific","High income",NA,NA,"New Zealand","NZL","Prevent","Immunization","New Zealand",10243,"NZL","New Zealand"
"New Zealand","NZL","East Asia & Pacific","High income",NA,NA,"New Zealand","NZL","Detect","National Laboratory System","New Zealand",3664,"NZL","New Zealand"
"New Zealand","NZL","East Asia & Pacific","High income",NA,NA,"New Zealand","NZL","Detect","Real Time Surveillance","New Zealand",4429,"NZL","New Zealand"
"New Zealand","NZL","East Asia & Pacific","High income",NA,NA,"New Zealand","NZL","Detect","Reporting","New Zealand",3664,"NZL","New Zealand"
"New Zealand","NZL","East Asia & Pacific","High income",NA,NA,"New Zealand","NZL","Unspecified","Unspecified","New Zealand",1654367,"NZL","New Zealand"
"New Zealand","NZL","East Asia & Pacific","High income",NA,NA,"New Zealand","NZL","Detect","Workforce Development","New Zealand",8093,"NZL","New Zealand"
"New Zealand","NZL","East Asia & Pacific","High income",NA,NA,"New Zealand","NZL","Prevent","Zoonotic Disease","New Zealand",10935,"NZL","New Zealand"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Prevent","Antimicrobial Resistance (AMR)","Oman",58821,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Prevent","Food Safety","Oman",1250,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Prevent","Immunization","Oman",181350,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Respond","Medical Countermeasures and Personnel Deployment","Oman",100745,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Prevent","National Legislation, Policy, and Financing","Oman",68435,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Respond","Preparedness","Oman",314101,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Other","Radiation Emergencies","Oman",7400,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Detect","Real Time Surveillance","Oman",159732,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Detect","Reporting","Oman",212703,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Respond","Risk Communication","Oman",103445,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Unspecified","Unspecified","Oman",2951927,"OMN","Oman"
"Oman","OMN","Middle East & North Africa","High income",NA,NA,"Oman","OMN","Prevent","Zoonotic Disease","Oman",88222,"OMN","Oman"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Prevent","Antimicrobial Resistance (AMR)","Pakistan",8781362,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Prevent","Biosafety and Biosecurity","Pakistan",730646,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Prevent","Food Safety","Pakistan",2715331,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Prevent","Immunization","Pakistan",1481865878,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Respond","Linking Public Health and Security Authorities","Pakistan",21428,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Respond","Medical Countermeasures and Personnel Deployment","Pakistan",51916777,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Detect","National Laboratory System","Pakistan",31680404,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Prevent","National Legislation, Policy, and Financing","Pakistan",21224185,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Other","Point of Entry (PoE)","Pakistan",190956,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Respond","Preparedness","Pakistan",398876388,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Other","Radiation Emergencies","Pakistan",17066,"PAK","Pakistan"
"Pakistan","PAK","South Asia","Lower middle income","Blend",NA,"Pakistan","PAK","Detect","Real Time Surveillance","Pakistan",569980964,"PAK","Pakistan"
